Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2011 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 103,250","Greater Accra, Achimota",2011
2014 Toyota Vitz,foreign,32000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2014
2011 Toyota Vitz,foreign,32000.0,4-cylinder,4.2,"GH¢ 103,250","Greater Accra, Achimota",2011
2011 Toyota Vitz,foreign,3000.0,4-cylinder,4.3,"GH¢ 103,250","Greater Accra, Achimota",2011
2011 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 103,250","Greater Accra, Achimota",2011
2011 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 103,250","Greater Accra, Achimota",2011
2013 Toyota Vitz,foreign,32000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2013
2013 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2013
2014 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2014
2013 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 133,120","Greater Accra, Achimota",2013
2013 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 134,150","Greater Accra, Achimota",2013
2011 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 103,250","Greater Accra, Achimota",2011
2011 Toyota Belta,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2011
2011 Toyota Vitz,new,3000.0,4-cylinder,5.0,"GH¢ 103,250","Greater Accra, Achimota",2011
2012 Toyota Sienta,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2012
2012 Toyota Sienta,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2012
2012 Toyota Sienta,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2012
2012 Toyota Sienta,foreign,3000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2012
2011 Mercedes-Benz Sprinter,foreign,2000.0,4-cylinder,4.2,"GH¢ 403,150","Greater Accra, Achimota",2011
2012 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,4.2,"GH¢ 403,150","Greater Accra, Achimota",2012
2011 Mercedes-Benz Sprinter,foreign,2000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, Achimota",2011
2012 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,4.2,"GH¢ 398,050","Greater Accra, Achimota",2012
2012 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,3.0,"GH¢ 362,350","Greater Accra, Achimota",2012
2011 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,4.2,"GH¢ 403,150","Greater Accra, Achimota",2011
2012 Mercedes-Benz Sprinter,foreign,4000.0,4-cylinder,4.2,"GH¢ 403,150","Greater Accra, Achimota",2012
2012 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,4.2,"GH¢ 402,130","Greater Accra, Achimota",2012
2013 KIA Bongo,foreign,3000.0,4-cylinder,4.2,"GH¢ 234,850","Greater Accra, Achimota",2013
2011 KIA Bongo,foreign,3000.0,4-cylinder,4.2,"GH¢ 234,850","Greater Accra, Achimota",2011
2003 Hyundai Mighty,foreign,3000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Achimota",2003
2003 Hyundai Mighty,foreign,3000.0,4-cylinder,4.3,"GH¢ 255,250","Greater Accra, Achimota",2003
2003 Hyundai Mighty,foreign,4000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Achimota",2003
2014 Volkswagen CC,foreign,3000.0,4-cylinder,4.2,"GH¢ 200,000","Greater Accra, Achimota",2014
2012 Toyota Belta,foreign,3000.0,4-cylinder,3.0,"GH¢ 139,300","Greater Accra, Achimota",2012
2014 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 138,270","Greater Accra, Achimota",2014
2014 Toyota Vitz,foreign,3000.0,4-cylinder,4.2,"GH¢ 138,270","Greater Accra, Achimota",2014
2025 GREAT WALL HAVAL JOLION,foreign,3000.0,4-cylinder,4.9,"GH¢ 276,000","Greater Accra, East Legon",2025
2022 Toyota RAV 4,foreign,3000.0,4-cylinder,3.0,"GH¢ 650,000","Greater Accra, Dzorwulu",2022
2011 Mercedes-Benz Sprinter,foreign,3000.0,4-cylinder,4.2,"GH¢ 345,000","Greater Accra, Achimota",2011
2025 GREAT WALL HAVAL JOLION,new,3000.0,4-cylinder,5.0,"GH¢ 276,000","Greater Accra, East Legon",2025
2025 GREAT WALL POER 4*4,new,3000.0,4-cylinder,4.9,"GH¢ 367,200","Greater Accra, East Legon",2025
2019 Honda Civic,foreign,74000.0,4-cylinder,3.0,"GH¢ 340,000","Greater Accra, Achimota",2019
2022 Honda CR-V,foreign,33000.0,4-cylinder,3.0,"GH¢ 576,550","Greater Accra, Kwabenya",2022
2017 Mercedes-Benz GLS 350,local,83263.0,6-cylinder,3.2,"GH¢ 816,250","Greater Accra, Airport",2017
2021 Toyota  Land Cruiser VXR V8,foreign,3000.0,8-cylinder,4.2,"GH¢ 1,100,000","Greater Accra, Achimota",2021
2014 KIA Rio,foreign,32000.0,4-cylinder,4.2,"GH¢ 158,000","Greater Accra, Achimota",2014
2020 Toyota Highlander,foreign,51000.0,4-cylinder,3.0,"GH¢ 714,250","Greater Accra, Achimota",2020
2025 SUZUKI Swift,new,0.0,3-cylinder,5.0,"GH¢ 253,500","Greater Accra, Airport",2025
2025 SUZUKI Swift,new,0.0,3-cylinder,5.0,"GH¢ 253,500","Greater Accra, Airport",2025
2025 SUZUKI Swift,new,0.0,3-cylinder,5.0,"GH¢ 253,500","Greater Accra, Airport",2025
2025 SUZUKI Swift,new,0.0,3-cylinder,5.0,"GH¢ 253,500","Greater Accra, Airport",2025
2014 Toyota Corolla,foreign,32000.0,4-cylinder,4.2,"GH¢ 200,000","Greater Accra, Achimota",2014
2016 Honda CR-V,foreign,3000.0,4-cylinder,4.2,"GH¢ 310,000","Greater Accra, Kaneshie",2016
2025 SUZUKI S-presso GL,new,1864.0,4-cylinder,5.0,"GH¢ 197,500","Greater Accra, East Legon",2025
2025 SUZUKI S-presso GL,new,0.0,4-cylinder,5.0,"GH¢ 155,926","Greater Accra, East Legon",2025
2002 Volkswagen LT,foreign,276000.0,4-cylinder,4.2,"GH¢ 240,000","Greater Accra, Achimota",2002
2005 Volkswagen LT,foreign,4000.0,4-cylinder,4.2,"GH¢ 240,000","Accra, Achimota",2005
2025 SUZUKI S-presso GL,new,0.0,3-cylinder,5.0,"GH¢ 178,000","Greater Accra, Airport",2025
2022 Mitsubishi OUTLANDER,new,4000.0,4-cylinder,5.0,"GH¢ 571,450","Greater Accra, East Legon",2022
2022 Toyota Rav4,foreign,42000.0,4-cylinder,4.2,"GH¢ 545,950","Greater Accra, East Legon",2022
2025 Honda CR-V,new,4000.0,4-cylinder,5.0,"GH¢ 714,250","Greater Accra, Kwabenya",2025
2022 Honda Civic,foreign,4000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Kwabenya",2022
2022 Honda Civic,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Kwabenya",2022
2025 Toyota Tundra,foreign,42000.0,6-cylinder,4.0,"GH¢ 1,224,250","Greater Accra, Kwabenya",2025
2021 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Kwabenya",2021
2019 Honda Civic,foreign,4000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Kwabenya",2019
2018 Honda Civic,foreign,4000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Kwabenya",2018
2015 Honda Civic,foreign,4000.0,4-cylinder,4.2,"GH¢ 214,450","Greater Accra, Kwabenya",2015
2022 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 668,350","Greater Accra, Kwabenya",2022
2021 Hyundai Tucson,foreign,4000.0,4-cylinder,4.2,"GH¢ 576,550","Greater Accra, Kwabenya",2021
2021 Land Rover Range Rover,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,326,250","Greater Accra, Kwabenya",2021
2019 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Kwabenya",2019
2015 Nissan Versa,foreign,4000.0,4-cylinder,4.2,"GH¢ 144,450","Greater Accra, Achimota",2015
2015 KIA Sportage,foreign,4000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Achimota",2015
2015 Nissan Versa,foreign,4000.0,4-cylinder,4.2,"GH¢ 144,450","Greater Accra, Achimota",2015
2015 Nissan Versa,foreign,4000.0,4-cylinder,3.0,"GH¢ 144,450","Greater Accra, Achimota",2015
2016 Hyundai Santa Fe,foreign,4000.0,4-cylinder,4.2,"GH¢ 270,550","Greater Accra, Achimota",2016
2017 Mitsubishi Mirage,foreign,4000.0,4-cylinder,3.0,"GH¢ 139,300","Greater Accra, Achimota",2017
2020 Honda CR-V,foreign,4000.0,4-cylinder,4.2,"GH¢ 500,050","Greater Accra, Achimota",2020
2019 Honda CR-V,foreign,4000.0,4-cylinder,4.2,"GH¢ 449,050","Greater Accra, Achimota",2019
2015 Honda Civic,foreign,42000.0,4-cylinder,4.2,"GH¢ 180,000","Greater Accra, Kaneshie",2015
2020 Toyota RAV 4,foreign,4000.0,4-cylinder,4.2,"GH¢ 431,640","Greater Accra, Abelemkpe",2020
2014 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 163,450","Greater Accra, Achimota",2014
2019 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 438,850","Greater Accra, Achimota",2019
2017 KIA Sportage,foreign,42000.0,4-cylinder,4.2,"GH¢ 367,450","Greater Accra, Achimota",2017
2017 Hyundai Santa Fe,foreign,4000.0,4-cylinder,4.2,"GH¢ 326,650","Greater Accra, Achimota",2017
2017 KIA Sportage,foreign,4000.0,4-cylinder,4.2,"GH¢ 367,450","Greater Accra, Achimota",2017
2015 Nissan Versa,foreign,42000.0,4-cylinder,4.2,"GH¢ 144,450","Greater Accra, Achimota",2015
2024 GREAT WALL POER 4*4,new,4000.0,4-cylinder,5.0,"GH¢ 490,000","Greater Accra, Dzorwulu",2024
2024 GREAT WALL POER 4*4,new,4000.0,4-cylinder,5.0,"GH¢ 406,000","Greater Accra, Dzorwulu",2024
2022 Dodge RAM,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,530,250","Greater Accra, Achimota",2022
2024 Toyota Tundra,foreign,42000.0,8-cylinder,4.0,"GH¢ 1,224,250","Greater Accra, Achimota",2024
2019 Land Rover Range Rover Vogue,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,114,090","Greater Accra, Dzorwulu",2019
2016 KIA Sorento,local,4000.0,4-cylinder,3.3,"GH¢ 245,050","Greater Accra, Dzorwulu",2016
2017 Toyota Corolla,new,4000.0,4-cylinder,5.0,"GH¢ 270,550","Greater Accra, Dzorwulu",2017
2025 ZNA RICH,new,4000.0,4-cylinder,5.0,"GH¢ 392,950","Greater Accra, Baatsona - Spintex",2025
2024 PORSCHE Cayenne,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,380,000","Greater Accra, Dzorwulu",2024
2016 KIA Soul,local,42000.0,4-cylinder,3.3,"GH¢ 139,300","Greater Accra, Dzorwulu",2016
2022 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 479,650","Greater Accra, Dzorwulu",2022
2024 CHANGAN Uni-k,foreign,42000.0,4-cylinder,4.0,"GH¢ 755,050","Greater Accra, Baatsona - Spintex",2024
2020 JEEP Wrangler,foreign,4000.0,6-cylinder,4.3,"GH¢ 698,950","Greater Accra, Dzorwulu",2020
2019 Honda Civic,foreign,4000.0,4-cylinder,4.2,"GH¢ 321,550","Greater Accra, Baatsona - Spintex",2019
2024 BYD 124 Spider,foreign,4000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Baatsona - Spintex",2024
2016 Toyota RAV 4,foreign,42000.0,4-cylinder,4.2,"GH¢ 330,000","Greater Accra, Kaneshie",2016
2022 Toyota Tundra,foreign,42000.0,6-cylinder,4.2,"GH¢ 1,200,350","Greater Accra, Achimota",2022
2018 Honda CR-V,foreign,4000.0,4-cylinder,4.5,"GH¢ 415,000","Greater Accra, Achimota",2018
2016 KIA Soul,local,68000.0,4-cylinder,3.0,"GH¢ 134,150","Greater Accra, Dzorwulu",2016
2020 DONGFENG Aeolus E70,foreign,9320.0,4-cylinder,4.5,"GH¢ 225,000","Greater Accra, Tema",2020
2020 DONGFENG Aeolus E70,foreign,9320.0,4-cylinder,4.5,"GH¢ 225,000","Greater Accra, Tema",2020
2024 Toyota RAV 4,new,4000.0,4-cylinder,5.0,"GH¢ 739,750","Greater Accra, Baatsona - Spintex",2024
2024 CHANGAN Uni-k,foreign,4000.0,4-cylinder,4.2,"GH¢ 755,050","Greater Accra, Baatsona - Spintex",2024
2024 CHANGAN Uni-k,new,4000.0,4-cylinder,5.0,"GH¢ 755,050","Greater Accra, Baatsona - Spintex",2024
2020 Toyota Corolla,foreign,4000.0,4-cylinder,4.2,"GH¢ 310,000","Greater Accra, Achimota",2020
2021 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 372,550","Greater Accra, Dzorwulu",2021
2017 Mercedes-Benz C 300,foreign,4000.0,4-cylinder,4.2,"GH¢ 474,550","Greater Accra, Achimota",2017
2025 Lexus LX 600,new,0.0,6-cylinder,5.0,"GH¢ 3,750,000","Greater Accra, Airport",2025
2025 SUZUKI Swift,new,0.0,4-cylinder,5.0,"GH¢ 274,000","Greater Accra, Airport",2025
2024 Toyota Urban Cruiser,new,0.0,4-cylinder,5.0,"GH¢ 508,528","Greater Accra, Airport",2024
2024 JETOUR T2 XWD 11CV,new,0.0,4-cylinder,5.0,"GH¢ 630,000","Greater Accra, Airport",2024
2023 Peugeot PEUGEOT LANDTREK,new,4000.0,4-cylinder,5.0,"GH¢ 630,360","Greater Accra, East Legon",2023
2019 BMW 740,quick sale,,42K miles,4.3,"GH¢ 1,400,000","Greater Accra, Achimota",2019
2023 Honda CR-V,foreign,4000.0,4-cylinder,4.2,"GH¢ 720,000","Greater Accra, Kwabenya",2023
2016 Toyota Corolla,foreign,4000.0,4-cylinder,4.2,"GH¢ 225,000","Greater Accra, East Legon",2016
2015 Toyota Camry,quick sale,,52K miles,3.8,"GH¢ 150,000","Greater Accra, Airport",2015
2018 Honda Accord,foreign,82000.0,4-cylinder,5.0,"GH¢ 340,000","Greater Accra, Achimota",2018
2023 Acura RDX,foreign,4000.0,4-cylinder,4.2,"GH¢ 846,850","Greater Accra, Dzorwulu",2023
2013 Hyundai H-1 Starex,foreign,4000.0,4-cylinder,4.5,"GH¢ 190,000","Greater Accra, Tesano",2013
2020 Mitsubishi OUTLANDER,quick sale,,42K miles,4.5,"GH¢ 380,000","Greater Accra, Achimota",2020
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.5,"GH¢ 175,000","Greater Accra, Kwabenya",2017
2025 SUZUKI S-presso GL,new,4000.0,4-cylinder,5.0,"GH¢ 209,000","Greater Accra, East Legon",2025
2019 Mitsubishi OUTLANDER FORT,foreign,42000.0,4-cylinder,4.2,"GH¢ 380,000","Greater Accra, Achimota",2019
2025 CHANGAN HUNTER,new,0.0,4-cylinder,4.8,"GH¢ 432,000","Greater Accra, Airport",2025
2025 CHANGAN HUNTER,new,0.0,4-cylinder,4.8,"GH¢ 432,000","Greater Accra, Airport",2025
2025 CHANGAN HUNTER,new,0.0,4-cylinder,4.8,"GH¢ 432,000","Greater Accra, Airport",2025
2018 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 331,750","Greater Accra, Dzorwulu",2018
2012 Hyundai Elantra,local,45000.0,4-cylinder,3.0,"GH¢ 101,293","Greater Accra, Haatso",2012
2015 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 290,950","Greater Accra, Madina",2015
2021 Mercedes-Benz GLE 53 AMG,foreign,42000.0,6-cylinder,4.2,"GH¢ 2,203,450","Greater Accra, Madina",2021
2012 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 150,000","Greater Accra, Dzorwulu",2012
2012 Honda Accord,foreign,42000.0,4-cylinder,4.5,"GH¢ 180,000","Greater Accra, Achimota",2012
2019 Toyota Corolla,foreign,42000.0,4-cylinder,4.3,"GH¢ 347,050","Greater Accra, East Legon",2019
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 188,950","Greater Accra, East Legon",2017
2015 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 168,550","Greater Accra, East Legon",2015
2021 Hyundai Tucson,foreign,42000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, East Legon",2021
2022 Mitsubishi OUTLANDER,foreign,42000.0,4-cylinder,4.2,"GH¢ 479,650","Greater Accra, East Legon",2022
2018 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 459,250","Greater Accra, East Legon",2018
2018 Toyota RAV 4,foreign,4000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, East Legon",2018
2021 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 347,050","Greater Accra, East Legon",2021
2021 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 347,050","Greater Accra, East Legon",2021
2022 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 576,550","Greater Accra, Kwabenya",2022
2024 Ford Raptor,foreign,5000.0,8-cylinder,4.2,"GH¢ 2,324,198","Greater Accra, Kwabenya",2024
2013 Toyota Camry,foreign,42000.0,4-cylinder,4.2,"GH¢ 229,750","Greater Accra, Kwabenya",2013
2013 Toyota Corolla,local,4000.0,4-cylinder,3.3,"GH¢ 134,150","Greater Accra, Dzorwulu",2013
2019 Honda CR-V,local,42000.0,4-cylinder,3.3,"GH¢ 377,650","Greater Accra, Dzorwulu",2019
2021 Hyundai Elantra,foreign,4000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2021
2021 Honda Accord,foreign,4000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, Achimota",2021
2012 KIA Sportage,foreign,45000.0,4-cylinder,4.5,"GH¢ 165,000","Greater Accra, Achimota",2012
2013 Hyundai Accent,foreign,42000.0,4-cylinder,4.3,"GH¢ 130,000","Greater Accra, Achimota",2013
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 184,870","Greater Accra, Dzorwulu",2017
2025 SUZUKI Ertiga,new,0.0,4-cylinder,5.0,"GH¢ 362,000","Greater Accra, Airport",2025
2020 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Achimota",2020
2020 Toyota RAV 4,foreign,42000.0,4-cylinder,4.3,"GH¢ 581,650","Greater Accra, Achimota",2020
2018 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 265,450","Greater Accra, Achimota",2018
2017 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 301,150","Greater Accra, Achimota",2017
2016 Hyundai Elantra,foreign,46000.0,4-cylinder,4.2,"GH¢ 168,550","Greater Accra, Achimota",2016
2014 Toyota Camry,foreign,4000.0,4-cylinder,4.2,"GH¢ 194,050","Greater Accra, Achimota",2014
2018 Honda Civic,foreign,46000.0,4-cylinder,4.2,"GH¢ 390,910","Greater Accra, Dzorwulu",2018
2019 Mercedes-Benz C 300,foreign,37000.0,4-cylinder,3.0,"GH¢ 510,250","Accra, Spintex",2019
2019 Honda CR-V,foreign,24000.0,4-cylinder,3.0,"GH¢ 479,650","Accra, Spintex",2019
2023 Toyota Tundra,foreign,8699.0,6-cylinder,4.4,"GH¢ 1,122,250","Ashanti, Adum",2023
2023 Toyota Hiace,new,0.0,6-cylinder,5.0,"GH¢ 1,122,250","Accra, Roman Bridge",2023
2015 BMW 328i,foreign,95000.0,4-cylinder,3.0,"GH¢ 306,250","Accra, Spintex",2015
2023 Toyota Hiace,new,0.0,6-cylinder,5.0,"GH¢ 1,122,250","Accra, Roman Bridge",2023
2017 Mercedes-Benz E 300,foreign,93205.0,4-cylinder,3.0,"GH¢ 714,250","Accra, Spintex",2017
2017 Mercedes-Benz E 300,foreign,93205.0,4-cylinder,3.0,"GH¢ 714,250","Accra, Spintex",2017
2021 Mitsubishi OUTLANDER,foreign,22000.0,4-cylinder,3.0,"GH¢ 530,650","Accra, Spintex",2021
2014 Honda Civic,foreign,42000.0,4-cylinder,4.2,"GH¢ 173,650","Greater Accra, Achimota",2014
2019 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 260,350","Greater Accra, Achimota",2019
2017 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 245,050","Greater Accra, Achimota",2017
2017 Toyota Corolla,foreign,42000.0,4-cylinder,3.0,"GH¢ 265,450","Greater Accra, Achimota",2017
2018 Toyota Corolla,foreign,45000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Achimota",2018
2020 Honda Accord,foreign,48000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Achimota",2020
2014 Hyundai Accent,foreign,42000.0,4-cylinder,4.2,"GH¢ 138,000","Greater Accra, Taifa",2014
2015 Toyota Corolla,foreign,45000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Achimota",2015
2020 Honda Civic,foreign,42000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Achimota",2020
2016 Toyota Corolla,foreign,46000.0,4-cylinder,4.2,"GH¢ 245,050","Greater Accra, Achimota",2016
2018 Honda CR-V,foreign,4000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Achimota",2018
2019 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2019
2014 Toyota Camry,foreign,452000.0,4-cylinder,4.0,"GH¢ 245,050","Greater Accra, Achimota",2014
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 175,000","Greater Accra, Achimota",2017
2016 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 336,850","Greater Accra, Achimota",2016
2016 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Achimota",2016
2021 Honda CR-V,local,45000.0,4-cylinder,3.0,"GH¢ 418,450","Greater Accra, Achimota",2021
2017 Mercedes-Benz C 43 AMG,foreign,42000.0,6-cylinder,4.2,"GH¢ 698,950","Greater Accra, Achimota",2017
2019 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2019
2018 Toyota Camry,foreign,42000.0,4-cylinder,4.2,"GH¢ 336,850","Greater Accra, Achimota",2018
2019 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 360,000","Greater Accra, Achimota",2019
2017 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2017
2014 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 140,000","Greater Accra, Achimota",2014
2021 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, Achimota",2021
2015 Hyundai Accent,foreign,4000.0,4-cylinder,4.2,"GH¢ 158,350","Greater Accra, Achimota",2015
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 195,000","Greater Accra, Dzorwulu",2017
2014 Toyota Camry,foreign,45000.0,4-cylinder,4.2,"GH¢ 192,010","Greater Accra, Dzorwulu",2014
2018 Honda Civic,foreign,4000.0,5-cylinder,4.2,"GH¢ 250,000","Greater Accra, Achimota",2018
2016 Honda Civic,local,4000.0,4-cylinder,3.3,"GH¢ 219,550","Greater Accra, Dzorwulu",2016
2018 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 418,450","Greater Accra, Dzorwulu",2018
2020 KIA Sportage,foreign,45000.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Dzorwulu",2020
2025 KIA Sportage,foreign,42000.0,4-cylinder,4.1,"GH¢ 795,850","Greater Accra, Dzorwulu",2025
2008 Hyundai Tucson,foreign,45000.0,4-cylinder,4.2,"GH¢ 168,550","Greater Accra, Dzorwulu",2008
2018 Toyota RAV 4,foreign,2485.0,4-cylinder,3.0,"GH¢ 418,450","Greater Accra, Dzorwulu",2018
2010 Lexus RX 350,foreign,42000.0,4-cylinder,3.0,"GH¢ 255,250","Greater Accra, Dzorwulu",2010
2024 KIA Sportage,foreign,4000.0,4-cylinder,4.2,"GH¢ 693,850","Greater Accra, Dzorwulu",2024
2014 Hyundai Elantra,foreign,4000.0,4-cylinder,4.2,"GH¢ 153,250","Greater Accra, Dzorwulu",2014
2015 KIA Sportage,local,4000.0,4-cylinder,3.3,"GH¢ 163,450","Greater Accra, Dzorwulu",2015
2024 Lexus RX 350,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,428,250","Greater Accra, Dzorwulu",2024
2016 Hyundai Sonata,foreign,4000.0,4-cylinder,4.2,"GH¢ 199,150","Greater Accra, Dzorwulu",2016
2018 Mercedes-Benz C 300,foreign,4000.0,4-cylinder,4.2,"GH¢ 372,550","Greater Accra, Dzorwulu",2018
2022 Toyota RAV 4,foreign,42000.0,4-cylinder,4.2,"GH¢ 693,850","Greater Accra, Dzorwulu",2022
2014 Mercedes-Benz C 250,foreign,45000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Dzorwulu",2014
2018 Honda Accord,foreign,45000.0,4-cylinder,4.2,"GH¢ 459,250","Greater Accra, Dzorwulu",2018
2012 Toyota Camry,local,4000.0,4-cylinder,3.3,"GH¢ 129,000","Greater Accra, Dzorwulu",2012
2017 Hyundai Tucson,foreign,42000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2017
2017 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 331,750","Greater Accra, Dzorwulu",2017
2022 Ford Maverick,foreign,4000.0,4-cylinder,4.2,"GH¢ 612,250","Greater Accra, Dzorwulu",2022
2022 Mercedes-Benz A 220,foreign,42000.0,4-cylinder,4.2,"GH¢ 663,250","Greater Accra, Dzorwulu",2022
2022 Mitsubishi OUTLANDER,foreign,48000.0,4-cylinder,4.0,"GH¢ 596,950","Greater Accra, Dzorwulu",2022
2021 Honda HR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 367,450","Greater Accra, Dzorwulu",2021
2015 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2015
2017 Hyundai Elantra,local,54000.0,4-cylinder,3.3,"GH¢ 168,550","Greater Accra, Dzorwulu",2017
2020 Mitsubishi OUTLANDER,foreign,42000.0,4-cylinder,4.2,"GH¢ 382,750","Greater Accra, Dzorwulu",2020
2020 MINI Cooper Countryman,foreign,5000.0,4-cylinder,4.2,"GH¢ 591,850","Greater Accra, Dzorwulu",2020
2017 Hyundai Elantra,foreign,54000.0,4-cylinder,4.2,"GH¢ 219,550","Greater Accra, Dzorwulu",2017
2020 Toyota Corolla,foreign,45000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Dzorwulu",2020
2019 Ford F 150,foreign,45000.0,6-cylinder,4.2,"GH¢ 734,650","Greater Accra, Dzorwulu",2019
2019 Honda Civic,foreign,54000.0,4-cylinder,4.3,"GH¢ 290,950","Greater Accra, Dzorwulu",2019
