Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2018 Toyota Yaris,foreign,65000.0,4-cylinder,3.0,"₦ 17,515,000","Lagos, Magodo",2018
2012 Lexus GX 460,foreign,50952.0,8-cylinder,3.0,"₦ 45,015,000","Lagos, Mangoro",2012
2020 Mercedes-Benz GLE 350,foreign,44000.0,4-cylinder,4.5,"₦ 93,000,000","Lagos, Lekki",2020
2019 Hyundai Sonata,foreign,0.0,4-cylinder,3.0,"₦ 25,015,000","Lagos, Ogba",2019
2019 Mercedes-Benz GLC 43 AMG,foreign,51000.0,6-cylinder,3.0,"₦ 85,015,000","Lagos, Lekki Phase 1",2019
2006 Toyota Sienna,foreign,621.0,6-cylinder,3.0,"₦ 12,500,000","Lagos, Surulere",2006
2022 Mercedes-Benz AMG GT 53,local,8000.0,6-cylinder,3.0,"₦ 180,015,008","Lagos, Lekki",2022
2015 Lexus RX 350,foreign,43000.0,6-cylinder,3.0,"₦ 28,015,000","Abuja, Kubwa Express",2015
2009 Toyota Corolla Matrix,local,193246.0,4-cylinder,3.0,"₦ 9,015,000","Lagos, Ikorodu",2009
2015 Lexus GX 460,foreign,6835.0,4-cylinder,5.0,"₦ 45,000,000","Lagos, Ikota, Lekki",2015
2010 Toyota corolla,foreign,52816.0,4-cylinder,3.0,"₦ 12,515,000","Lagos, Ojodu Berger",2010
2013 Toyota Venza,foreign,46000.0,6-cylinder,2.9,"₦ 26,015,000","Abuja, Kubwa Express",2013
2017 Mercedes-Benz GLC 300,foreign,0.0,4-cylinder,3.0,"₦ 58,015,000","Lagos, Ogba",2017
2015 Lexus RX 350,foreign,43000.0,6-cylinder,3.0,"₦ 28,015,000","Abuja, Kubwa Express",2015
2013 Toyota Venza,foreign,621.0,4-cylinder,3.0,"₦ 24,015,000","Lagos, Lagos",2013
2020 Toyota Camry,foreign,52816.0,4-cylinder,3.0,"₦ 36,030,000","Lagos, Ojodu Berger",2020
2011 Toyota Sienna,foreign,621.0,6-cylinder,3.0,"₦ 15,015,000","Lagos, Lagos",2011
2010 Toyota Venza,foreign,59030.0,4-cylinder,3.0,"₦ 18,015,000","Lagos, Ikorodu",2010
2017 Hyundai Elantra,foreign,55302.0,4-cylinder,3.0,"₦ 16,030,000","Abuja, Lokogoma",2017
2012 Mercedes-Benz GLK 350,foreign,81399.0,6-cylinder,3.0,"₦ 19,030,000","Lagos, Oshodi-Isolo",2012
2007 Toyota corolla,local,130487.0,4-cylinder,3.0,"₦ 9,030,000","Lagos, Ikorodu",2007
2017 Honda HR-V,foreign,57787.0,4-cylinder,3.0,"₦ 20,030,000","Abuja, Lokogoma",2017
2018 Toyota Camry,foreign,85000.0,4-cylinder,3.0,"₦ 26,515,000","Lagos, Abule Egba",2018
2016 Mercedes-Benz GLE 450,foreign,69000.0,8-cylinder,3.0,"₦ 69,515,000","Lagos, Lekki",2016
2016 Mercedes-Benz GLE 350,foreign,70214.0,6-cylinder,3.0,"₦ 46,015,000","Lagos, Oshodi-Isolo",2016
2015 Toyota Rav4,foreign,621.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Lagos",2015
2024 Toyota Hilux,new,548049.0,4-cylinder,5.0,"₦ 69,015,000","Abuja, Garki 2",2024
2014 Ford Escape,foreign,83885.0,4-cylinder,3.0,"₦ 14,030,000","Abuja, Lokogoma",2014
2015 Toyota RAV 4,local,52000.0,6-cylinder,3.0,"₦ 21,515,000","Lagos, Ojodu Berger",2015
2012 Mercedes-Benz E 350,local,88000.0,6-cylinder,3.0,"₦ 12,530,000","Abuja, Garki 2",2012
2017 Hyundai Sonata,foreign,0.0,6-cylinder,3.0,"₦ 24,015,000","Lagos, Egbeda",2017
2013 Toyota Camry,foreign,6213.0,4-cylinder,3.0,"₦ 13,515,000","Lagos, Oshodi-Isolo",2013
2013 Mercedes-Benz ML 350,foreign,12000.0,6-cylinder,3.0,"₦ 29,015,000","Lagos, Surulere",2013
2013 Toyota Avalon,foreign,6213.0,6-cylinder,3.0,"₦ 21,515,000","Lagos, Dopemu",2013
2007 Toyota Camry,foreign,0.0,6-cylinder,3.0,"₦ 12,515,000","Lagos, Egbeda",2007
2014 Toyota Corolla,foreign,217479.0,4-cylinder,3.0,"₦ 11,515,000","Lagos, Festac",2014
2014 Honda Pilot,foreign,79000.0,6-cylinder,3.0,"₦ 14,515,000","Lagos, Ikorodu",2014
2018 Mercedes-Benz GLE 350,foreign,60000.0,6-cylinder,3.0,"₦ 52,015,000","Lagos, Abule Egba",2018
2015 Lexus RX 350,foreign,107000.0,6-cylinder,3.0,"₦ 28,015,000","Lagos, Surulere",2015
2012 Hyundai Sonata,foreign,57166.0,4-cylinder,3.0,"₦ 13,015,000","Lagos, Ikorodu",2012
2012 Hyundai Sonata,local,89477.0,4-cylinder,3.0,"₦ 8,530,000","Lagos, Ikorodu",2012
2009 Lexus RX 350,local,124895.0,6-cylinder,3.0,"₦ 8,030,000","Lagos, Ikorodu",2009
2014 Toyota Highlander,foreign,80000.0,6-cylinder,3.0,"₦ 33,000,000","Lagos, Egbeda",2014
2011 Toyota Camry,local,99419.0,4-cylinder,4.6,"₦ 7,901,000","Lagos, Lagos Ibadan Express Way",2011
2021 Mercedes-Benz GLE 350,foreign,72000.0,4-cylinder,4.3,"₦ 110,015,000","Lagos, Ikate, Lekki",2021
2016 Infiniti QX60,foreign,133000.0,6-cylinder,3.0,"₦ 25,230,000","Lagos, Ikeja",2016
2007 Toyota Matrix,local,19262.0,4-cylinder,3.0,"₦ 6,015,000","Lagos, Ikorodu",2007
2016 Toyota RAV4,foreign,105000.0,4-cylinder,3.0,"₦ 32,015,000","Lagos, Surulere",2016
2017 Toyota Camry,foreign,56000.0,4-cylinder,3.0,"₦ 17,515,000","Lagos, Surulere",2017
2017 Toyota Camry,foreign,98000.0,4-cylinder,3.0,"₦ 17,515,000","Lagos, Surulere",2017
2014 Honda Accord,foreign,295000.0,4-cylinder,3.0,"₦ 14,515,000","Lagos, Surulere",2014
2014 Toyota Camry,foreign,168000.0,4-cylinder,4.2,"₦ 14,765,000","Lagos, Berger Mkt",2014
2009 Toyota Camry,local,55923.0,4-cylinder,3.0,"₦ 10,515,000","Lagos, Ojo",2009
2013 Lexus GX 460,foreign,187000.0,8-cylinder,3.0,"₦ 36,515,000","Lagos, Surulere",2013
2013 Lexus ES 350,foreign,157000.0,6-cylinder,3.0,"₦ 21,515,000","Lagos, Surulere",2013
2013 Honda Accord,foreign,167000.0,4-cylinder,3.0,"₦ 15,515,000","Lagos, Surulere",2013
2013 Honda Accord,foreign,159000.0,4-cylinder,3.0,"₦ 15,515,000","Lagos, Surulere",2013
2006 Toyota Sienna,foreign,238000.0,6-cylinder,3.0,"₦ 16,515,000","Lagos, Surulere",2006
2011 Toyota Highlander,foreign,150000.0,6-cylinder,3.0,"₦ 19,015,000","Lagos, Surulere",2011
2016 Honda Accord,foreign,85000.0,4-cylinder,3.0,"₦ 17,000,000","Abuja, Kubuwa Expressway",2016
2025 Toyota Hilux,new,8699.0,4-cylinder,4.8,"₦ 85,015,000","Abuja, Jahi",2025
2013 Mercedes-Benz C 350,foreign,40000.0,6-cylinder,3.0,"₦ 14,515,000","Abuja, Jahi",2013
2016 Toyota Camry,foreign,83885.0,4-cylinder,3.0,"₦ 16,500,000","Lagos, Lekki",2016
2019 RANGE ROVER Vogue,foreign,38525.0,6-cylinder,3.0,"₦ 95,015,000","Lagos, Lekki",2019
2024 Toyota Prado,new,0.0,6-cylinder,5.0,"₦ 150,015,008","Lagos, Lekki",2024
2014 Toyota Highlander,foreign,621.0,6-cylinder,3.0,"₦ 29,000,000","Lagos, Surulere",2014
2020 Mercedes-Benz GLE 350,foreign,150371.0,6-cylinder,2.9,"₦ 79,000,000","Lagos, Ikate, Lekki",2020
2010 Ford F-150,foreign,62137.0,6-cylinder,3.0,"₦ 16,530,000","Lagos, Abule Egba",2010
2015 Toyota Grand Highlander,foreign,108000.0,6-cylinder,3.0,"₦ 27,015,000","Lagos, Okota",2015
2018 Mercedes-Benz GLC 300,foreign,228000.0,4-cylinder,3.0,"₦ 38,015,000","Lagos, Sabo Yaba",2018
2009 Toyota Camry,local,0.0,4-cylinder,3.0,"₦ 7,015,009","Lagos, Ikorodu",2009
2011 Lexus RX 330,foreign,52195.0,6-cylinder,3.0,"₦ 20,015,000","Lagos, Oshodi-Isolo",2011
2017 Toyota Highlander,foreign,31068.0,6-cylinder,4.4,"₦ 42,000,000","Port Harcourt, Rumuomasi",2017
2008 Honda CR-V,local,40000.0,6-cylinder,3.0,"₦ 6,900,000","Lagos, Ipaja",2008
2021 Toyota Highlander,foreign,62137.0,6-cylinder,3.0,"₦ 63,015,000","Lagos, Dopemu",2021
2015 Lexus RX 350,foreign,6213.0,6-cylinder,3.0,"₦ 27,515,000","Lagos, Dopemu",2015
2013 Toyota Sienna,foreign,96000.0,6-cylinder,3.0,"₦ 21,015,000","Lagos, Surulere",2013
2016 Toyota Corolla,foreign,58000.0,4-cylinder,4.5,"₦ 16,500,000","Abuja, Gwarinpa",2016
2016 Toyota camry,foreign,65000.0,4-cylinder,3.0,"₦ 23,515,000","Lagos, Lekki Phase 1",2016
2015 Hyundai Elantra,foreign,60000.0,4-cylinder,3.0,"₦ 14,030,000","Lagos, Ifako-Ijaiye",2015
2010 Lexus ES 350,local,83885.0,6-cylinder,2.8,"₦ 11,500,000","Lagos, Iju",2010
2015 Mercedes-Benz C 300,local,88000.0,6-cylinder,3.0,"₦ 18,015,000","Abuja, Gwarinpa",2015
2010 Lexus ES 350,local,206000.0,6-cylinder,3.0,"₦ 9,515,000","Abuja, Garki 2",2010
2023 Toyota Highlander,local,4000.0,6-cylinder,3.0,"₦ 68,015,000","Lagos, Surulere",2023
2014 Toyota Venza,local,50000.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Mangoro",2014
2010 Lexus ES 350,foreign,88000.0,6-cylinder,3.0,"₦ 16,015,000","Abuja, Gwarinpa",2010
2017 Lexus IS 300,foreign,88000.0,6-cylinder,3.0,"₦ 18,030,000","Abuja, Gwarinpa",2017
2012 Honda CR-V,foreign,128000.0,4-cylinder,3.0,"₦ 19,015,000","Lagos, Surulere",2012
2010 Lexus ES 350,foreign,107000.0,6-cylinder,3.0,"₦ 15,015,000","Lagos, Agege",2010
2018 Toyota Highlander,foreign,52195.0,6-cylinder,3.0,"₦ 39,030,000","Lagos, Ogba",2018
2010 Dodge Challenger,foreign,57787.0,6-cylinder,3.0,"₦ 15,500,000","Abuja, Lokogoma",2010
2010 Toyota Venza,local,174000.0,6-cylinder,3.0,"₦ 12,015,000","Abuja, Garki 2",2010
2013 Lexus ES 350,new,4970.0,4-cylinder,5.0,"₦ 35,015,000","Lagos, Ikoyi",2013
2006 Toyota 4-Runner,local,6213.0,6-cylinder,3.0,"₦ 8,515,000","Lagos, Ojota",2006
2015 Toyota Highlander,foreign,50000.0,6-cylinder,4.2,"₦ 30,500,000","Lagos, Ikeja",2015
2017 Mercedes-Benz GLE 43 AMG,foreign,101000.0,6-cylinder,3.0,"₦ 85,015,000","Lagos, Surulere",2017
2015 Hyundai Sonata,foreign,1000.0,4-cylinder,5.0,"₦ 15,000,000","Abuja, Gwarinpa",2015
2018 Toyota Tacoma,foreign,54680.0,6-cylinder,3.0,"₦ 42,030,000","Abuja, Lokogoma",2018
2019 Toyota Rav4,foreign,83000.0,4-cylinder,3.0,"₦ 45,015,000","Lagos, Lekki Phase 1",2019
2012 Toyota Camry,local,68350.0,4-cylinder,3.0,"₦ 10,515,000","Lagos, Ikorodu",2012
2011 Honda Ridgeline,foreign,59651.0,6-cylinder,3.0,"₦ 12,515,000","Abuja, Lokogoma",2011
2021 Toyota Corolla Cross (High Grade),foreign,31068.0,4-cylinder,4.5,"₦ 27,015,000","Lagos, Ikeja",2021
2005 Toyota Highlander,foreign,234000.0,6-cylinder,3.0,"₦ 11,880,000","Lagos, Surulere",2005
2008 Lexus RX 330,local,0.0,6-cylinder,3.0,"₦ 9,415,000","Lagos, Ogba",2008
2011 Lexus RX 350,foreign,98000.0,6-cylinder,4.5,"₦ 21,015,000","Lagos, Ago",2011
2017 Toyota Corolla,foreign,62758.0,4-cylinder,3.0,"₦ 17,515,000","Abuja, Lokogoma",2017
2017 Toyota Corolla,foreign,106000.0,4-cylinder,3.0,"₦ 17,515,000","Lagos, Surulere",2017
2009 Lexus ES 350,foreign,250000.0,6-cylinder,3.0,"₦ 12,515,000","Abuja, Kubwa Express",2009
2019 Hyundai Santa Fe,foreign,88000.0,4-cylinder,3.0,"₦ 30,015,000","Lagos, Surulere",2019
2012 Toyota Hilux,local,5000.0,4-cylinder,4.1,"₦ 15,000,000","Lekki, Lekki",2012
2021 Hyundai Sonata,foreign,7456.0,4-cylinder,3.0,"₦ 37,015,000","Lagos, Yaba",2021
2012 Toyota Corolla,foreign,1000.0,4-cylinder,3.0,"₦ 13,515,000","Lagos, Surulere",2012
2019 Hyundai Sonata,local,55923.0,4-cylinder,3.0,"₦ 15,715,000","Lagos, Lagos Mainland",2019
2014 Lexus GX 460,foreign,1242.0,6-cylinder,3.0,"₦ 50,000,000","Lagos, Surulere",2014
2017 Mercedes-Benz GLE 350,foreign,91000.0,6-cylinder,3.0,"₦ 43,015,000","Lagos, Surulere",2017
2009 Toyota RAV4,foreign,7456.0,4-cylinder,3.0,"₦ 14,000,000","Lagos, Surulere",2009
2014 Ford Escape,foreign,483000.0,4-cylinder,3.0,"₦ 13,500,000","Abuja, Kubwa Express",2014
2015 Mercedes-Benz ML 350,foreign,50000.0,6-cylinder,3.0,"₦ 33,873,000","Lagos, Surulere",2015
2013 Toyota Corolla,foreign,49088.0,4-cylinder,3.0,"₦ 13,515,000","Abuja, Lokogoma",2013
2013 Ford Explorer,foreign,6213.0,6-cylinder,3.0,"₦ 8,515,000","Lagos, Ogba",2013
2010 Toyota 4-Runner,local,68000.0,6-cylinder,3.0,"₦ 21,530,000","Abuja, Garki 2",2010
2016 Mercedes-Benz GLE 350,foreign,10000.0,6-cylinder,3.0,"₦ 35,015,000","Lagos, Lagos Mainland",2016
2010 Lexus RX 350,foreign,50000.0,6-cylinder,4.5,"₦ 19,230,000","Lagos, Ogudu",2010
2019 Lexus ES 350,foreign,39000.0,6-cylinder,3.0,"₦ 45,015,000","Abuja, Garki 2",2019
2019 Mercedes-Benz E 300,local,88000.0,6-cylinder,3.0,"₦ 30,015,000","Lagos, Lagos Mainland",2019
2010 Lexus IS 350,local,621371.0,6-cylinder,3.0,"₦ 11,015,000","Lagos, Badagry",2010
2011 Lexus ES 350,foreign,154721.0,6-cylinder,3.0,"₦ 13,815,000","Lagos, Lagos Mainland",2011
2014 Honda Accord,foreign,48466.0,4-cylinder,3.0,"₦ 16,015,000","Abuja, Lokogoma",2014
2013 Toyota Corolla,foreign,173000.0,4-cylinder,2.9,"₦ 14,500,000","Abuja, Gwarinpa",2013
2015 Toyota Highlander,foreign,7456.0,6-cylinder,3.0,"₦ 29,500,000","Lagos, Ikota, Lekki",2015
2021 Lexus RX 350,local,62137.0,6-cylinder,3.0,"₦ 49,000,000","Lagos, Lekki Phase 1",2021
2016 Honda Accord,local,300000.0,4-cylinder,4.4,"₦ 12,715,000","Abuja, Garki 2",2016
2012 Honda Civic,foreign,621371.0,4-cylinder,3.0,"₦ 11,515,000","Lagos, Badagry",2012
2018 Toyota Camry,foreign,0.0,6-cylinder,3.0,"₦ 38,030,000","Lagos, Egbeda",2018
2014 Toyota Corolla,foreign,58000.0,4-cylinder,4.5,"₦ 15,000,000","Abuja, Gwarinpa",2014
20087 Toyota camry,local,109361.0,4-cylinder,3.0,"₦ 6,030,000","Lagos, Ikorodu",2008
2005 Toyota Highlander,foreign,621371.0,6-cylinder,3.0,"₦ 13,530,000","Lagos, Badagry",2005
2009 Toyota camry,local,102526.0,4-cylinder,3.0,"₦ 6,030,000","Lagos, Ikorodu",2009
2009 Honda Accord,local,189000.0,4-cylinder,3.0,"₦ 5,530,000","Lagos, Ikorodu",2009
2010 Honda Civic,foreign,40000.0,4-cylinder,3.0,"₦ 9,015,000","Abuja, CBD",2010
2013 Mercedes-Benz G CLASS,local,1864.0,6-cylinder,3.0,"₦ 75,000,000","Lagos, Ikate, Lekki",2013
2014 Toyota Hilux,local,141000.0,4-cylinder,3.0,"₦ 16,500,000","IKOTUN, Alimosho",2014
2006 Toyota Highlander,foreign,10563.0,6-cylinder,4.7,"₦ 12,700,000","Lagos, Agidingbi",2006
2015 Toyota Highlander,foreign,56544.0,6-cylinder,3.0,"₦ 32,000,000","Lagos, Ikate, Lekki",2015
2016 Mercedes-Benz GLE 450,foreign,93000.0,6-cylinder,3.0,"₦ 73,515,000","Lagos, Surulere",2016
2013 Toyota Highlander,local,74564.0,6-cylinder,3.0,"₦ 15,015,000","Lagos, Ojo",2013
2015 Toyota RAV 4,foreign,37282.0,4-cylinder,3.0,"₦ 28,015,000","Lagos, Ojo",2015
2017 VOLKSWAGEN polo sedadan trend  ba ess,foreign,0.0,4-cylinder,3.0,"₦ 15,015,000","Lagos, Egbeda",2017
2021 Land Rover Range Rover Velar,foreign,82000.0,4-cylinder,3.0,"₦ 105,015,000","Lagos, Ikate, Lekki",2021
2012 Mercedes-Benz GLK 300,foreign,67000.0,4-cylinder,3.0,"₦ 16,015,000","Lagos, Ikate, Lekki",2012
2020 Ford Mustang,foreign,87000.0,6-cylinder,3.0,"₦ 52,515,000","Lagos, Ikate, Lekki",2020
2014 Mercedes-Benz ML 350,foreign,13670.0,6-cylinder,3.0,"₦ 29,515,000","Lagos, Ogba",2014
2016 Toyota Highlander,foreign,85000.0,6-cylinder,4.5,"₦ 36,515,000","Lagos, Gbagada",2016
2018 Land Rover Range Rover Velar,foreign,76000.0,4-cylinder,4.5,"₦ 66,000,000","Lagos, Ikate, Lekki",2018
2017 Toyota Lexus RX 270,foreign,112000.0,6-cylinder,3.0,"₦ 47,015,000","Lagos, Agege",2017
2006 Toyota Land Cruiser,local,40000.0,8-cylinder,3.0,"₦ 86,015,000","Lagos, Lekki Phase 1",2006
2010 Toyota Camry,foreign,0.0,4-cylinder,3.0,"₦ 11,000,000","Lagos, Ipaja",2010
2008 Toyota Lexus RX 350h,foreign,19262.0,6-cylinder,3.0,"₦ 15,030,000","Lagos, Ikorodu",2008
2010 Toyota Corolla Sport,local,62137.0,4-cylinder,3.0,"₦ 7,213,500","Lagos, Isolo",2010
2010 Lexus IS 250,foreign,19883.0,4-cylinder,3.0,"₦ 11,515,000","Lagos, Ikorodu",2010
2015 Mercedes-Benz S-class,foreign,39767.0,8-cylinder,3.0,"₦ 58,015,000","Lagos, Lekki",2015
2010 Lexus RX 350,foreign,34000.0,4-cylinder,3.0,"₦ 22,000,000","Lagos, Ipaja",2010
2018 Mercedes-Benz GLS 450,foreign,95000.0,6-cylinder,3.0,"₦ 60,015,000","Lagos, Ikorodu",2018
2015 Toyota Avalon,foreign,11184.0,6-cylinder,3.0,"₦ 23,015,000","Lagos, Lekki",2015
2012 Lexus ES 350,foreign,105000.0,6-cylinder,3.0,"₦ 14,515,000","Lagos, Meiran",2012
2013 Mercedes-Benz GLK 350,foreign,137000.0,6-cylinder,3.0,"₦ 24,030,000","Abuja, Lokogoma",2013
2016 Toyota Highlander,local,38525.0,6-cylinder,3.0,"₦ 23,515,000","Abuja, Garki 2",2016
2008 Toyota Highlander,local,75807.0,6-cylinder,3.0,"₦ 10,815,000","Abuja, Garki 2",2008
2015 Lexus RX 350,foreign,182000.0,6-cylinder,3.0,"₦ 28,030,000","Lagos, Ikorodu",2015
2014 Toyota RAV4,local,107000.0,4-cylinder,3.0,"₦ 15,515,000","Abuja, Garki 2",2014
2020 Toyota RAV4,local,621.0,4-cylinder,3.0,"₦ 44,015,000","Lagos, Lagos",2020
2017 Toyota Corolla,local,100000.0,4-cylinder,3.0,"₦ 13,215,000","Abuja, Garki 2",2017
2009 Toyota Camry,local,50000.0,6-cylinder,3.4,"₦ 9,015,000","Lagos, Anthony",2009
2015 Toyota Highlander,foreign,103000.0,6-cylinder,3.0,"₦ 33,015,000","Lagos, Ikorodu",2015
2009 Ford Figo,foreign,0.0,6-cylinder,3.0,"₦ 20,015,000","Abuja, Kubwa Express",2009
2006 Honda Civic,local,12000.0,4-cylinder,3.0,"₦ 5,515,000","Lagos, Ilupeju",2006
2010 Toyota Corolla,local,115000.0,6-cylinder,3.5,"₦ 8,000,000","Lagos, Egbeda",2010
2015 Toyota Highlander,foreign,44117.0,6-cylinder,3.0,"₦ 32,000,000","Lagos, Agidingbi",2015
2009 Toyota Corolla Sport,local,5000.0,6-cylinder,3.0,"₦ 9,515,000","Abuja, CBD",2009
2011 Toyota Tacoma,foreign,91000.0,6-cylinder,4.6,"₦ 21,015,000","Lagos, Ikate, Lekki",2011
2014 Toyota Corolla,foreign,0.0,4-cylinder,3.0,"₦ 14,015,000","Abuja, Kubwa Express",2014
2012 Toyota Camry,local,54680.0,4-cylinder,3.0,"₦ 9,230,000","Abuja, Kubwa Express",2012
2016 Toyota Avalon,foreign,55000.0,6-cylinder,3.0,"₦ 26,015,000","Lagos, Gbagada",2016
2017 Toyota Highlander,foreign,44000.0,6-cylinder,3.0,"₦ 38,015,000","Lagos, Lagos Mainland",2017
2016 Honda Accord,new,621.0,4-cylinder,5.0,"₦ 16,530,000","Lagos, Surulere",2016
2014 Toyota Avalon,foreign,49000.0,4-cylinder,3.0,"₦ 23,030,000","Lagos, Shomolu",2014
2015 Toyota Highlander,local,83885.0,6-cylinder,2.8,"₦ 20,000,000","Lagos, Amuwo-Odofin",2015
2008 Toyota camry,foreign,19262.0,4-cylinder,5.0,"₦ 8,500,000","Lagos, Ikorodu",2008
2010 Toyota Venza,foreign,97000.0,4-cylinder,3.0,"₦ 18,015,000","Lagos, Abule Egba",2010
2003 Toyota Camry,local,103147.0,4-cylinder,3.0,"₦ 4,515,000","Lagos, Ikorodu",2003
2017 Mercedes-Benz GLE 350,local,121000.0,6-cylinder,3.0,"₦ 33,015,000","Abuja, Garki 2",2017
2013 Hyundai Sonata,foreign,22990.0,4-cylinder,3.0,"₦ 15,030,000","Lagos, Ikorodu",2013
2015 Toyota Corolla,local,100000.0,4-cylinder,3.0,"₦ 13,230,000","Abuja, Garki 2",2015
2014 Lexus GX 460,foreign,50000.0,8-cylinder,3.0,"₦ 45,015,000","Lagos, Surulere",2014
2013 Toyota Sienna,local,121788.0,6-cylinder,3.0,"₦ 15,015,000","Abuja, Garki 2",2013
2017 Toyota Highlander,foreign,80000.0,6-cylinder,3.0,"₦ 39,015,000","Lagos, Ikotun",2017
2013 Toyota Venza,foreign,121000.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Ikotun",2013
2017 Mercedes-Benz GLE 350,foreign,1242.0,4-cylinder,3.0,"₦ 40,513,500","Lagos, Ikate, Lekki",2017
2013 Toyota Venza,foreign,45000.0,4-cylinder,3.0,"₦ 20,000,000","Lagos, Ipaja",2013
2007 Toyota Camry,foreign,122410.0,4-cylinder,3.0,"₦ 11,515,000","Lagos, Ikeja",2007
2008 Toyota Camry,local,95069.0,4-cylinder,3.0,"₦ 6,015,000","Lagos, Ikorodu",2008
2016 Honda Accord,foreign,43000.0,4-cylinder,3.0,"₦ 17,015,000","Lagos, Ebute Meta",2016
2014 Toyota Venza,foreign,621.0,4-cylinder,3.0,"₦ 24,015,000","Lagos, Surulere",2014
2011 Toyota Landcruiser  V8,foreign,88234.0,6-cylinder,3.0,"₦ 73,015,000","Port Harcourt, Stadium Road",2011
1997 Honda CR-V,local,147264.0,5-cylinder,3.0,"₦ 2,515,000","Lagos, Ikorodu",1997
2011 Toyota Camry,local,150000.0,4-cylinder,3.0,"₦ 8,315,000","Lagos, Magodo",2011
2010 Lexus RX,local,55923.0,6-cylinder,3.0,"₦ 17,215,000","Lagos, Ojudu Berger",2010
2018 Hyundai Sonata,foreign,6213.0,6-cylinder,3.0,"₦ 21,015,000","Lagos, Iyana Ipaja",2018
2010 Toyota Lexus RX 350h,local,1864.0,6-cylinder,3.0,"₦ 21,015,000","Lagos, Sangotedo, Lekki",2010
2020 Mercedes-Benz GLE 350,foreign,87000.0,6-cylinder,4.5,"₦ 88,000,000","Lagos, Ikate, Lekki",2020
2004 Lexus ES,local,57166.0,6-cylinder,3.0,"₦ 5,000,014,848","Lagos, Ikorodu",2004
2016 Ford Explorer,foreign,567000.0,6-cylinder,3.0,"₦ 26,515,000","Lagos, Amuwo-Odofin",2016
2016 Lexus RX 350,local,109361.0,6-cylinder,3.3,"₦ 37,515,000","Lagos, Ikeja",2016
2008 Toyota Corolla,local,0.0,4-cylinder,3.0,"₦ 5,580,000","Lagos, Ikorodu",2008
2008 Lexus RX 350,foreign,124000.0,4-cylinder,3.0,"₦ 14,515,000","Lagos, Amuwo-Odofin",2008
2015 Hyundai Sonata,foreign,24854.0,2-cylinder,3.0,"₦ 15,030,000","Lagos, Iju",2015
2018 Lexus RX 350,local,31068.0,6-cylinder,5.0,"₦ 35,000,000","Lagos, Festac Town",2018
2016 Mercedes-Benz GLE 43 AMG,foreign,597137.0,6-cylinder,3.0,"₦ 76,515,000","Lagos, Ojodu Berger",2016
2009 Honda Accord,local,0.0,4-cylinder,3.0,"₦ 6,500,000","Abuja, Kubwa Express",2009
2015 Toyota Highlander,foreign,32000.0,6-cylinder,4.4,"₦ 36,000,000","Abuja, Gwarinpa",2015
2013 Lexus RX 350,foreign,8077.0,6-cylinder,3.0,"₦ 25,000,000","Lagos, Lekki",2013
2020 Mercedes-Benz GLB 250,foreign,38525.0,6-cylinder,3.0,"₦ 68,000,000","Lagos, Lekki",2020
2010 Toyota Corolla,local,144000.0,4-cylinder,3.0,"₦ 7,215,000","Lagos, Ajao",2010
2010 Lexus RX 350,foreign,217479.0,4-cylinder,3.0,"₦ 22,015,000","Lagos, Ojodu Berger",2010
2016 Hyundai Sonata,foreign,217479.0,6-cylinder,3.0,"₦ 16,515,000","Lagos, Ojodu Berger",2016
2015 Mercedes-Benz GLK 350,foreign,217479.0,6-cylinder,3.0,"₦ 24,015,000","Lagos, Ojodu Berger",2015
2010 Toyota Corolla,local,84000.0,6-cylinder,3.3,"₦ 8,600,000","Lagos, Surulere",2010
2022 Toyota RAV 4,foreign,217479.0,6-cylinder,3.0,"₦ 43,015,000","Lagos, Ojodu Berger",2022
2014 Mercedes-Benz GLK 350,foreign,52195.0,6-cylinder,3.0,"₦ 26,015,000","Lagos, Ojodu Berger",2014
2015 Toyota Corolla,foreign,55923.0,6-cylinder,3.0,"₦ 15,815,000","Lagos, Surulere",2015
2017 Lexus RX 350,foreign,64000.0,6-cylinder,3.0,"₦ 60,015,000","Lagos, Lekki Phase 1",2017
2019 Lexus 570,local,19000.0,8-cylinder,3.0,"₦ 100,015,000","Lagos, Lekki Phase 1",2019
2012 Toyota Hilux,local,91000.0,4-cylinder,3.0,"₦ 35,015,000","Lagos, Ikate, Lekki",2012
2008 Toyota Sienna,local,62137.0,6-cylinder,3.0,"₦ 10,015,000","Lagos, Ikorodu",2008
2015 Mercedes-Benz C 300,foreign,42000.0,4-cylinder,3.0,"₦ 27,515,000","Lagos, Lekki",2015
2015 Toyota Highlander,foreign,114000.0,6-cylinder,3.0,"₦ 34,015,000","Lagos, Gbagada",2015
2015 Toyota Corolla,foreign,75000.0,4-cylinder,3.0,"₦ 16,515,000","Lagos, Gbagada",2015
2022 Land Rover Range Rover Velar,foreign,34000.0,6-cylinder,3.0,"₦ 129,515,000","Lagos, Lekki",2022
2020 Toyota Corolla,foreign,65000.0,4-cylinder,3.0,"₦ 27,015,000","Lagos, Ipaja",2020
2018 Mercedes-Benz GLE 350,foreign,76000.0,6-cylinder,5.0,"₦ 36,000,000","Lagos, Ikota, Lekki",2018
